invoice_id,customer_id,plan,amount,currency,payment_status,payment_method,due_date,paid_date,refund_status
INV-000254,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-000255,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-000256,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2025-12-26,2026-01-01,Not Requested
INV-000257,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-000258,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-000259,CUST-00050,Starter,680.32,USD,Paid,PayPal,2026-03-26,2026-03-28,Not Requested
INV-000260,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-000261,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-05-25,2026-05-27,Not Requested
INV-000262,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-000263,CUST-00050,Starter,680.32,USD,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-000264,CUST-00051,Professional,4285.84,USD,Paid,PayPal,2025-08-28,2025-08-30,Not Requested
INV-000265,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2025-09-27,2025-10-02,Not Requested
INV-000266,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2025-10-27,2025-10-31,Not Requested
INV-000267,CUST-00051,Professional,4285.84,USD,Paid,ACH Bank Transfer,2025-11-26,2025-11-27,Not Requested
INV-000268,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-000269,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-01-25,2026-01-31,Not Requested
INV-000270,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-000271,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-000272,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-000273,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-000274,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-06-24,2026-06-28,Not Requested
INV-000275,CUST-00051,Professional,4285.84,USD,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-000276,CUST-00052,Enterprise,530318.02,USD,Refunded,Wire Transfer,2025-08-28,2025-08-29,Denied
INV-000277,CUST-00053,Enterprise,2073749.42,USD,Failed,Wire Transfer,2025-08-28,,Not Requested
INV-000278,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000279,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2025-09-27,2025-10-04,Not Requested
INV-000280,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-000281,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-000282,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2025-12-26,2025-12-30,Not Requested
INV-000283,CUST-00054,Starter,387.49,USD,Paid,ACH Bank Transfer,2026-01-25,2026-01-31,Not Requested
INV-000284,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-02-24,2026-02-26,Not Requested
INV-000285,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-000286,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-04-25,2026-04-30,Not Requested
INV-000287,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-000288,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-000289,CUST-00054,Starter,387.49,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-000290,CUST-00055,Professional,22433.59,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-000291,CUST-00056,Enterprise,1921564.56,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-30,Not Requested
INV-000292,CUST-00058,Starter,6223.59,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000293,CUST-00059,Enterprise,948357.89,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-08-29,Not Requested
INV-000294,CUST-00060,Professional,97067.49,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-08-29,Not Requested
INV-000295,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000296,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-000297,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2025-10-27,2025-11-01,Not Requested
INV-000298,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-000299,CUST-00061,Starter,626.33,USD,Pending,Credit Card,2025-12-26,,Not Requested
INV-000300,CUST-00061,Starter,626.33,USD,Pending,Credit Card,2026-01-25,,Not Requested
INV-000301,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-000302,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-000303,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-000304,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-000305,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-000306,CUST-00061,Starter,626.33,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000307,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-000308,CUST-00062,Starter,309.68,USD,Paid,PayPal,2025-09-27,2025-10-04,Not Requested
INV-000309,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-000310,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2025-11-26,2025-12-01,Not Requested
INV-000311,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2025-12-26,2026-01-02,Not Requested
INV-000312,CUST-00062,Starter,309.68,USD,Paid,PayPal,2026-01-25,2026-01-25,Not Requested
INV-000313,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-000314,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-000315,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-000316,CUST-00062,Starter,309.68,USD,Paid,PayPal,2026-05-25,2026-05-29,Not Requested
INV-000317,CUST-00062,Starter,309.68,USD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-000318,CUST-00062,Starter,309.68,USD,Failed,Credit Card,2026-07-24,,Requested
INV-000319,CUST-00063,Professional,8559.3,AUD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000320,CUST-00064,Professional,91903.41,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-08-30,Not Requested
INV-000321,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000322,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-000323,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-000324,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-000325,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-000326,CUST-00066,Starter,901.74,AUD,Paid,PayPal,2026-01-25,2026-01-26,Not Requested
INV-000327,CUST-00066,Starter,901.74,AUD,Paid,PayPal,2026-02-24,2026-03-02,Not Requested
INV-000328,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-000329,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-000330,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-000331,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-000332,CUST-00066,Starter,901.74,AUD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000333,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-000334,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-000335,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-000336,CUST-00067,Starter,680.98,CAD,Paid,PayPal,2025-11-26,2025-11-27,Not Requested
INV-000337,CUST-00067,Starter,680.98,CAD,Pending,Credit Card,2025-12-26,,Not Requested
INV-000338,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-000339,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-000340,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-000341,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2026-04-25,2026-05-05,Not Requested
INV-000342,CUST-00067,Starter,680.98,CAD,Failed,Credit Card,2026-05-25,,Not Requested
INV-000343,CUST-00067,Starter,680.98,CAD,Paid,PayPal,2026-06-24,2026-06-26,Not Requested
INV-000344,CUST-00067,Starter,680.98,CAD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-000345,CUST-00068,Professional,60073.61,GBP,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-000346,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000347,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-000348,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-000349,CUST-00069,Starter,287.27,USD,Paid,PayPal,2025-11-26,2025-11-28,Not Requested
INV-000350,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-000351,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-000352,CUST-00069,Starter,287.27,USD,Paid,PayPal,2026-02-24,2026-03-02,Not Requested
INV-000353,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-000354,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-000355,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-000356,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-000357,CUST-00069,Starter,287.27,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000358,CUST-00070,Enterprise,947899.5,AUD,Paid,ACH Bank Transfer,2025-11-26,2025-11-30,Not Requested
INV-000359,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-000360,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-000361,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-000362,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-000363,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-000364,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-000365,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-02-24,2026-02-26,Not Requested
INV-000366,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-000367,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-000368,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-000369,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-000370,CUST-00071,Starter,260.69,USD,Paid,Credit Card,2026-07-24,2026-07-29,Not Requested
INV-000371,CUST-00072,Starter,4333.41,EUR,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-000372,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-000373,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-000374,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-000375,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2025-11-26,2025-12-02,Not Requested
INV-000376,CUST-00073,Starter,222.96,USD,Failed,Credit Card,2025-12-26,,Not Requested
INV-000377,CUST-00073,Starter,222.96,USD,Paid,PayPal,2026-01-25,2026-01-25,Not Requested
INV-000378,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-000379,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2026-03-26,2026-04-03,Not Requested
INV-000380,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2026-04-25,2026-05-02,Not Requested
INV-000381,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-000382,CUST-00073,Starter,222.96,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-000383,CUST-00073,Starter,222.96,USD,Paid,PayPal,2026-07-24,2026-07-27,Not Requested
INV-000384,CUST-00074,Professional,48497.88,USD,Paid,ACH Bank Transfer,2025-08-28,2025-09-02,Not Requested
INV-000385,CUST-00075,Starter,5239.74,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-000386,CUST-00076,Enterprise,930509.34,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-000387,CUST-00077,Professional,3568.52,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-09-03,Not Requested
INV-000388,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2025-09-27,2025-09-30,Not Requested
INV-000389,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-000390,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-000391,CUST-00077,Professional,3568.52,EUR,Pending,Credit Card,2025-12-26,,Not Requested
INV-000392,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2026-01-25,2026-01-31,Not Requested
INV-000393,CUST-00077,Professional,3568.52,EUR,Paid,ACH Bank Transfer,2026-02-24,2026-02-24,Not Requested
INV-000394,CUST-00077,Professional,3568.52,EUR,Paid,ACH Bank Transfer,2026-03-26,2026-03-29,Not Requested
INV-000395,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-000396,CUST-00077,Professional,3568.52,EUR,Paid,ACH Bank Transfer,2026-05-25,2026-05-26,Not Requested
INV-000397,CUST-00077,Professional,3568.52,EUR,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-000398,CUST-00077,Professional,3568.52,EUR,Paid,ACH Bank Transfer,2026-07-24,2026-07-24,Not Requested
INV-000399,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000400,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2025-09-27,2025-10-01,Not Requested
INV-000401,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-000402,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-000403,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-000404,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-000405,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-000406,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-000407,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-000408,CUST-00078,Professional,843.28,EUR,Paid,ACH Bank Transfer,2026-05-25,2026-05-27,Not Requested
INV-000409,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-000410,CUST-00078,Professional,843.28,EUR,Paid,Credit Card,2026-07-24,2026-08-02,Not Requested
INV-000411,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-000412,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-000413,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-000414,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2025-11-26,2025-11-30,Not Requested
INV-000415,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-000416,CUST-00079,Starter,342.17,USD,Paid,PayPal,2026-01-25,2026-01-28,Not Requested
INV-000417,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-02-24,2026-03-01,Not Requested
INV-000418,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-000419,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-000420,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-05-25,2026-05-28,Not Requested
INV-000421,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-000422,CUST-00079,Starter,342.17,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000423,CUST-00080,Starter,3078.88,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-000424,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2025-08-28,2025-09-02,Not Requested
INV-000425,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-000426,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-000427,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2025-11-26,2025-12-01,Not Requested
INV-000428,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-000429,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-01-25,2026-02-04,Not Requested
INV-000430,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-02-24,2026-03-02,Not Requested
INV-000431,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-000432,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-04-25,2026-05-01,Not Requested
INV-000433,CUST-00081,Starter,571.51,USD,Paid,PayPal,2026-05-25,2026-05-29,Not Requested
INV-000434,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-06-24,2026-06-26,Not Requested
INV-000435,CUST-00081,Starter,571.51,USD,Paid,Credit Card,2026-07-24,2026-07-29,Not Requested
INV-000436,CUST-00082,Professional,79112.07,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-000437,CUST-00083,Professional,14702.52,USD,Pending,Credit Card,2025-08-28,,Not Requested
INV-000438,CUST-00084,Starter,327.64,EUR,Paid,PayPal,2025-08-28,2025-08-30,Not Requested
INV-000439,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-000440,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2025-10-27,2025-10-31,Not Requested
INV-000441,CUST-00084,Starter,327.64,EUR,Paid,PayPal,2025-11-26,2025-11-29,Not Requested
INV-000442,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-000443,CUST-00084,Starter,327.64,EUR,Paid,PayPal,2026-01-25,2026-01-27,Not Requested
INV-000444,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-000445,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-000446,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-000447,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-05-25,2026-05-30,Not Requested
INV-000448,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-000449,CUST-00084,Starter,327.64,EUR,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000450,CUST-00085,Professional,2781.21,USD,Paid,ACH Bank Transfer,2025-08-28,2025-09-05,Not Requested
INV-000451,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-000452,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-000453,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-000454,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-000455,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-000456,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-000457,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-000458,CUST-00085,Professional,2781.21,USD,Paid,ACH Bank Transfer,2026-04-25,2026-04-28,Not Requested
INV-000459,CUST-00085,Professional,2781.21,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-25,Not Requested
INV-000460,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-000461,CUST-00085,Professional,2781.21,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-000462,CUST-00086,Enterprise,849463.52,USD,Paid,Credit Card,2025-08-28,2025-09-02,Not Requested
INV-000463,CUST-00087,Starter,499.03,EUR,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-000464,CUST-00087,Starter,499.03,EUR,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-000465,CUST-00087,Starter,499.03,EUR,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-000466,CUST-00087,Starter,499.03,EUR,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-000467,CUST-00087,Starter,499.03,EUR,Paid,PayPal,2025-12-26,2025-12-29,Not Requested
